software	model	objective	reaction	flux	status	minimum	maximum
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_COBALT2tex	1.2e-05	optimal	1.2e-05	1.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_COBALTt4pp	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CODH4	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_COabcpp	1.2e-05	optimal	1.2e-05	1.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CPC2MT	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CPC3MT	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CPC4MT	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CPC5MT	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CPC6MT	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CPC6R	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CPC8MM	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CPMPS	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CPPPGOAN2	2.1e-05	optimal	2.1e-05	2.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CRESt2ipp	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CREStex	0.0	optimal	0.0	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CRO4abcpp	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CRO4t3pp	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CRO4tex	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CS	8.037548	optimal	8.037548	8.158519
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CSND	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CSPMDDC	0.000287	optimal	0.000287	0.000287
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CSPMDDH	0.000287	optimal	0.000287	0.000287
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CTECOAI6	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CTECOAI7	-0.010934	optimal	-0.010934	-0.010934
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CTECOAI8	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CTPS1	0.00734	optimal	0.005811	0.00734
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CTPS2	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CU2abcpp	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CU2tex	3.2e-05	optimal	3.2e-05	3.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CUabcpp	3.2e-05	optimal	3.2e-05	3.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CUtex	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYOO2pp	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYRDAAT	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYRDAR	5e-06	optimal	5e-06	5e-06
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYRDAS	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYSLY3	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYSS	0.004298	optimal	0.004298	0.004298
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYSTL	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYSTRS	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYTBCYTC	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYTBD2pp	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYTBMQOR2pp	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYTK1	0.011726	optimal	0.011726	0.011726
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYTK2	-0.001529	optimal	-0.001529	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_CYTMQOR3pp	31.154087	optimal	31.154087	31.154087
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DADK	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DADNC	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DAGK120	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DAGK140	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DAGK141	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DAGK160	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DAGK161	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DAGK180	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DAGK181	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DALAt2pp	0.001379	optimal	0.001379	0.001684
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DAPDC	0.015695	optimal	0.015695	0.015695
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DAPE	0.017261	optimal	0.017261	0.017261
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DASYN120	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DASYN140	0.001189	optimal	0.001189	0.001189
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DASYN141	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DASYN160	0.00359	optimal	0.00359	0.00359
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DASYN161	0.005257	optimal	0.005257	0.005257
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DASYN180	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DASYN181	0.00021	optimal	0.00021	0.00021
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DB4PS	4.2e-05	optimal	4.2e-05	4.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DBTS	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DCMPDAi	0.001529	optimal	0.0	0.001529
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DDCAtexi	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DDPA	0.017465	optimal	0.017465	0.017465
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DGK1	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DGUNC	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHAD1	0.0	optimal	0.0	4.663368
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHAD2	0.013288	optimal	0.013288	0.013288
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHDPRy	0.017261	optimal	0.017261	0.017261
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHDPS	0.017261	optimal	0.017261	0.017261
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHFR	0.001571	optimal	0.001571	0.001571
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHFS	4.2e-05	optimal	4.2e-05	4.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHNAOT4	2.1e-05	optimal	2.1e-05	2.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHNAS	2.1e-05	optimal	2.1e-05	2.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHNPA2r	4.2e-05	optimal	4.2e-05	4.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHORD5	0.011192	optimal	0.011192	0.011192
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHORTS	-0.011192	optimal	-0.011192	-0.011192
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHPPDA2	2.1e-05	optimal	2.1e-05	2.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHPS2	4.2e-05	optimal	4.2e-05	4.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHQD	0.017465	optimal	0.017465	0.017465
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHQS	0.017465	optimal	0.017465	0.017465
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHXFUTC	2.1e-05	optimal	2.1e-05	2.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DLTO	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DMATT	3.4e-05	optimal	3.4e-05	3.4e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DMPPS	3.4e-05	optimal	3.4e-05	3.4e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DM_5DRIB	9.5e-05	optimal	9.5e-05	9.6e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DM_AMOB	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DNMPPA	4.2e-05	optimal	4.2e-05	4.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DNTPPA	4.2e-05	optimal	4.2e-05	4.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DPCOAK	2.7e-05	optimal	2.7e-05	2.7e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DPLPTAT	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DPR	2.7e-05	optimal	2.7e-05	2.7e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DTMPK	0.001529	optimal	0.001529	0.001529
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DUTPDP	0.0	optimal	0.0	0.001529
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DXPRIi	0.000229	optimal	0.000229	0.000229
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_DXPS	0.00025	optimal	0.00025	0.00025
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_E4PD	1.1e-05	optimal	1.1e-05	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR100x	0.003125	optimal	0.0	0.003125
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR100y	0.0	optimal	0.0	0.003125
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR120x	0.0	optimal	0.0	0.003125
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR120y	0.003125	optimal	0.0	0.003125
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR121x	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR121y	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR140x	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR140y	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR141x	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR141y	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR160x	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR160y	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR161x	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR161y	0.0	optimal	0.0	-0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR180x	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR180y	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR181x	0.00042	optimal	0.0	0.00042
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR181y	0.0	optimal	0.0	0.00042
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR40x	0.003125	optimal	0.0	0.003125
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR40y	0.0	optimal	0.0	0.003125
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR60x	0.003125	optimal	0.0	0.003125
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR60y	0.0	optimal	0.0	0.003125
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR80x	0.0	optimal	0.0	0.003125
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR80y	0.003125	optimal	0.0	0.003125
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH1	0.061096	optimal	-4.602272	0.061096
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH2	0.021118	optimal	0.021118	0.021118
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH3	0.021118	optimal	0.021118	0.021118
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH4	0.021118	optimal	0.021118	0.021118
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH5	0.021118	optimal	0.021118	0.021118
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH6	0.021118	optimal	0.021118	0.021118
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH7	0.018114	optimal	0.018114	0.018114
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH8	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EDTXS1	0.000625	optimal	0.000625	0.000625
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EDTXS1N	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EDTXS2	0.000625	optimal	0.000625	0.000625
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EDTXS2N	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EGMEACPR	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ELCYTI	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ELCYTO	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ENO	-0.190365	optimal	-0.190365	-0.190365
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EPMEACPR	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ETHSO3abcpp	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ETHSO3tex	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ETOHtex	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_ETOHtrpp	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_2obut_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_3httdca_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_3mb_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_4crsol_e	0.0	optimal	0.0	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_4hba_e	0.0	optimal	0.0	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_4hbald_e	0.0	optimal	0.0	1.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_4hbz_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_Lcyst_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ac_e	-8.88	optimal	-8.88	-8.88
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_aso4_e	-0.0	optimal	-0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_btoh_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_but_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_butso3_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_bz_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_bzal_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_bzalc_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ca2_e	-0.000234	optimal	-0.000234	-0.000234
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cd2_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cl_e	-0.000234	optimal	-0.000234	-0.000234
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_co2_e	15.751687	optimal	15.751687	15.751687
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cobalt2_e	-1.2e-05	optimal	-1.2e-05	-1.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cro4_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cu2_e	-3.2e-05	optimal	-3.2e-05	-3.2e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cu_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ddca_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_elao_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_elar_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_elco_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_elcr_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ethso3_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_etoh_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_fe2_e	62.30746	optimal	62.30746	62.30746
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_fe3_e	-62.308195	optimal	-62.308195	-62.308195
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_for_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_galur_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_glcur_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_glyc_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_gm1lipa_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_gm1lipb_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_gm2lipa_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_gua_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_h2_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_h2o_e	-14.276079	optimal	-14.276079	-14.276079
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_h_e	53.815745	optimal	53.815745	53.815745
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_hdca_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_hdcea_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_hxan_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ibt_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ile_L_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_isetac_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_k_e	-0.008792	optimal	-0.008792	-0.008792
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_kdo2lipid4_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_kdo2lipid4b_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_leu_L_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_lipa_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_lipb_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_lys_L_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_meoh_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_mg2_e	-0.000391	optimal	-0.000391	-0.000391
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_mn2_e	-3.1e-05	optimal	-3.1e-05	-3.1e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_mn4_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_mobd_e	-6e-06	optimal	-6e-06	-6e-06
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_mso3_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_n2_e	-0.0	optimal	-1e-06	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_na1_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_nh4_e	-0.460789	optimal	-0.460791	-0.460787
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ni2_e	-1.5e-05	optimal	-1.5e-05	-1.5e-05
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_no2_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_no3_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ocdca_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ocdcea_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_oxa_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_phenol_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_pi_e	-0.037487	optimal	-0.037488	-0.037487
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ppa_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ppoh_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_pta_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_pyr_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_so3_e	-0.011338	optimal	-0.011339	-0.011335
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_so4_e	-0.000195	optimal	-0.000199	-0.000195
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_sulfac_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_taur_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_tc4_e	-0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_tc7_e	0.0	optimal	0.0	0.0
cbmpy	Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_tol_e	0.0	optimal	0.0	0.0
