model	objective	reaction	status	value
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHPPDA2	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHPS2	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHQD	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHQS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DHXFUTC	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DLTO	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DMATT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DMPPS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DM_5DRIB	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DM_AMOB	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DNMPPA	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DNTPPA	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DPCOAK	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DPLPTAT	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DPR	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DTMPK	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DUTPDP	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DXPRIi	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_DXPS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_E4PD	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR100x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR100y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR120x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR120y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR121x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR121y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR140x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR140y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR141x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR141y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR160x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR160y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR161x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR161y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR180x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR180y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR181x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR181y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR40x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR40y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR60x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR60y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR80x	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EAR80y	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH2	optimal	0.046521
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH3	optimal	0.046521
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH4	optimal	0.046521
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH5	optimal	0.046521
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH6	optimal	0.046521
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH7	optimal	0.046848
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ECOAH8	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EDTXS1	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EDTXS1N	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EDTXS2	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EDTXS2N	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EGMEACPR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ELCYTI	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ELCYTO	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ENO	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EPMEACPR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ETHSO3abcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ETHSO3tex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ETOHtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_ETOHtrpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_2obut_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_3httdca_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_3mb_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_4crsol_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_4hba_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_4hbald_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_4hbz_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_Lcyst_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ac_e	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_aso4_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_btoh_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_but_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_butso3_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_bz_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_bzal_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_bzalc_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ca2_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cd2_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cl_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_co2_e	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cobalt2_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cro4_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cu2_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_cu_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ddca_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_elao_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_elar_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_elco_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_elcr_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ethso3_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_etoh_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_fe2_e	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_fe3_e	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_for_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_galur_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_glcur_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_glyc_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_gm1lipa_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_gm1lipb_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_gm2lipa_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_gua_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_h2_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_h2o_e	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_h_e	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_hdca_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_hdcea_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_hxan_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ibt_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ile_L_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_isetac_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_k_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_kdo2lipid4_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_kdo2lipid4b_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_leu_L_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_lipa_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_lipb_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_lys_L_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_meoh_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_mg2_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_mn2_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_mn4_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_mobd_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_mso3_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_n2_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_na1_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_nh4_e	optimal	0.030496
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ni2_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_no2_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_no3_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ocdca_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ocdcea_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_oxa_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_phenol_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_pi_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ppa_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ppoh_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_pta_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_pyr_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_so3_e	optimal	0.047129
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_so4_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_sulfac_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_taur_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_tc4_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_tc7_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_tol_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_tsul_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ttdca_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_ttdcea_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_tungs_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_u4_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_u6_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_v4_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_v5_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_val_L_e	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_EX_zn2_e	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FA100ACPHi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FA120ACPHi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FA140ACPHi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FA141ACPHi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FA160ACPHi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FA161ACPHi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FA80ACPHi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAE140	optimal	0.047224
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAE160	optimal	0.047275
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAE161	optimal	0.046894
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL100t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL120t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL140t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL141t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL160t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL161t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL180t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL181t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL40It2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL40t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL50It2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL50t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL60t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FACOAL80t2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FADMQOR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FBA	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FBP	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FCLT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FDH5r2pp	optimal	0.047319
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FE2Gabcpp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FE2t4pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FE2tex	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FE3Gabcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FE3tex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FERCYT	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FESD1s	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FESD2s	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FESR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FLNDPR2r	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FMETTRS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FMNAT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FOLR2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FORt2rpp	optimal	0.047308
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FORtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FRD2rpp	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FRDPPCR2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FRNDPR2r	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FTHFCL	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FUM	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FUTH	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_FUTS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_G1PACT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_G1PTT	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_G1SAT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_G3PD1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_G3PD2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_G3PDr	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_G5SADs	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_G5SD	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_G6PDH2r	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GALU	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GALURt2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GALURtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GAPD	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GARFT	optimal	0.046994
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GART	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GCALDD	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GCCa	optimal	0.047321
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GCCb	optimal	0.047321
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GCCc	optimal	0.047321
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GDMANE	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GDPDPK	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GDPTPDP	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GF6PTA	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GHBDHy	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GHMT2r	optimal	0.046174
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GK1	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLA	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLCP	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLCS1	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLCTR4	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLCTR4N	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLCURt2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLCURtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLGC	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLNS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLNTRS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLU5K	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLUDy	optimal	0.045063
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLUPRT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLUR	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLUSx	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLUSz	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLUTCOADHc	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLUTRR	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLUTRS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLYCLTDx	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLYCTO3	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLYCtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLYCtpp	optimal	0.047307
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLYK	optimal	0.047306
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLYTA	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GLYTRS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GM1LIPA3ODAex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GM1LIPAabcpp	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GM1LIPAabctex	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GM2LIPAabcpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GM2LIPAabctex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GMAND	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GMHEPAT	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GMHEPK	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GMHEPPA	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GMPS2	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GND	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GOFUCR	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GRTT	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GTPCI	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GTPCII2	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GTPDPK	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GUAPRTr	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GUAt2pp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GUAtex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GUI1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_GUI2	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_Gm_biomass_GS15_WT_79p20M	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_Gm_biomass_GS15_core_79p20M	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_H2Otex	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_H2Otpp	infeasible	nan
Gmetallireducens_ac_Fe+Updated.xml	obj	R_H2tex	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_H2tpp	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HACD1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HACD2	optimal	0.046521
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HACD3	optimal	0.046521
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HACD4	optimal	0.046521
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HACD5	optimal	0.046521
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HACD6	optimal	0.046521
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HACD7	optimal	0.046848
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HACD8	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HCITS	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HCO3E	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HDCAtexi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HDCEAtexi	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HDR3	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HEMEOS	optimal	-0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HEPT1	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HEPT1N	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HEPT2	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HEPT2N	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HEPT5	optimal	0.0
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HEPT5N	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HEX1	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HEX4	optimal	0.047322
Gmetallireducens_ac_Fe+Updated.xml	obj	R_HEX7	optimal	0.047322
