software	model	objective	reaction	flux	status	minimum	maximum
cbmpy	VvuMBEL943_2022.xml	obj	R_R212	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R213	0.233527	optimal	0.233527	0.233527
cbmpy	VvuMBEL943_2022.xml	obj	R_R214	1.774805	optimal	1.774805	1.774805
cbmpy	VvuMBEL943_2022.xml	obj	R_R215	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R216	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R217	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R218	0.070707	optimal	0.070707	0.070707
cbmpy	VvuMBEL943_2022.xml	obj	R_R219	0.247475	optimal	0.247475	0.247475
cbmpy	VvuMBEL943_2022.xml	obj	R_R220	0.067988	optimal	0.067988	0.067988
cbmpy	VvuMBEL943_2022.xml	obj	R_R221	0.530304	optimal	0.530304	0.530304
cbmpy	VvuMBEL943_2022.xml	obj	R_R222	0.326341	optimal	0.326341	0.326341
cbmpy	VvuMBEL943_2022.xml	obj	R_R223	0.013598	optimal	0.013598	0.013598
cbmpy	VvuMBEL943_2022.xml	obj	R_R224	0.103341	optimal	0.103341	0.103341
cbmpy	VvuMBEL943_2022.xml	obj	R_R225	11.507545	optimal	11.507545	11.507545
cbmpy	VvuMBEL943_2022.xml	obj	R_R226	9.370306	optimal	9.370306	9.370306
cbmpy	VvuMBEL943_2022.xml	obj	R_R227	9.370306	optimal	9.370306	9.370306
cbmpy	VvuMBEL943_2022.xml	obj	R_R228	9.370306	optimal	9.370306	9.370306
cbmpy	VvuMBEL943_2022.xml	obj	R_R229	9.370306	optimal	9.370306	9.370306
cbmpy	VvuMBEL943_2022.xml	obj	R_R230	9.370306	optimal	9.370306	9.370306
cbmpy	VvuMBEL943_2022.xml	obj	R_R231	9.370306	optimal	9.370306	9.370306
cbmpy	VvuMBEL943_2022.xml	obj	R_R232	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R233	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R234	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R235	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R236	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R237	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R238	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R239	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R240	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R241	1000.0	optimal	-0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R242	1000.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R243	1000.0	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R244	0.0	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R245	0.0	optimal	0.0	3.819484
cbmpy	VvuMBEL943_2022.xml	obj	R_R246	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R247	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R248	0.0	optimal	0.0	3.819484
cbmpy	VvuMBEL943_2022.xml	obj	R_R249	0.0	optimal	0.0	3.819484
cbmpy	VvuMBEL943_2022.xml	obj	R_R250	-1000.0	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R251	14.027406	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R252	0.0	optimal	-990.963367	3.819484
cbmpy	VvuMBEL943_2022.xml	obj	R_R253	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R254	11.676346	optimal	11.676346	11.676346
cbmpy	VvuMBEL943_2022.xml	obj	R_R255	11.676346	optimal	11.676346	11.676346
cbmpy	VvuMBEL943_2022.xml	obj	R_R256	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R257	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R258	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R259	11.676346	optimal	11.676346	11.676346
cbmpy	VvuMBEL943_2022.xml	obj	R_R260	9.325286	optimal	9.325286	9.325286
cbmpy	VvuMBEL943_2022.xml	obj	R_R261	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R262	9.325286	optimal	9.325286	9.325286
cbmpy	VvuMBEL943_2022.xml	obj	R_R263	1.359755	optimal	1.359755	1.359755
cbmpy	VvuMBEL943_2022.xml	obj	R_R264	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R265	2.35106	optimal	2.35106	2.35106
cbmpy	VvuMBEL943_2022.xml	obj	R_R266	2.35106	optimal	2.35106	2.35106
cbmpy	VvuMBEL943_2022.xml	obj	R_R267	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R268	-997.799135	optimal	-997.799135	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R269	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R270	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R271	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R272	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R273	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R274	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R275	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R276	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R277	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R278	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R279	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R280	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R281	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R282	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R283	0.0	optimal	0.0	19.816269
cbmpy	VvuMBEL943_2022.xml	obj	R_R284	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R285	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R286	0.0	optimal	-1000.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R287	1000.0	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R288	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R289	0.0	optimal	-1000.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R290	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R291	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R292	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R293	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R294	-2.579051	optimal	-2.579051	-2.579051
cbmpy	VvuMBEL943_2022.xml	obj	R_R295	-2.259285	optimal	-2.259285	-2.259285
cbmpy	VvuMBEL943_2022.xml	obj	R_R296	1000.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R297	-1000.0	optimal	-1000.0	997.420949
cbmpy	VvuMBEL943_2022.xml	obj	R_R298	979.23976	optimal	-1000.0	979.23976
cbmpy	VvuMBEL943_2022.xml	obj	R_R299	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R300	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R301	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R302	2.259285	optimal	2.259285	2.259285
cbmpy	VvuMBEL943_2022.xml	obj	R_R303	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R304	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R305	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R306	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R307	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R308	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R309	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R310	-18.408505	optimal	-18.408505	981.591495
cbmpy	VvuMBEL943_2022.xml	obj	R_R311	-1000.0	optimal	-1000.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R312	2.259285	optimal	-2.579051	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R313	-2.259285	optimal	-2.259285	40.576509
cbmpy	VvuMBEL943_2022.xml	obj	R_R314	0.0	optimal	-1000.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R315	-14.977932	optimal	-19.816269	982.762783
cbmpy	VvuMBEL943_2022.xml	obj	R_R316	976.980475	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R317	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R318	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R319	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R320	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R321	-95.861216	optimal	-1000.0	-95.861216
cbmpy	VvuMBEL943_2022.xml	obj	R_R322	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R323	-997.420949	optimal	-997.420949	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R324	20.76024	optimal	20.76024	20.76024
cbmpy	VvuMBEL943_2022.xml	obj	R_R325	1000.0	optimal	-979.23976	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R326	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R327	2.259285	optimal	-997.740715	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R328	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R329	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R330	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R331	2.579051	optimal	2.579051	2.579051
cbmpy	VvuMBEL943_2022.xml	obj	R_R332	979.23976	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R333	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R334	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R335	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R336	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R337	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R338	-12.856117	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R339	12.856117	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R340	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R341	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R342	18.328781	optimal	15.749729	18.328781
cbmpy	VvuMBEL943_2022.xml	obj	R_R343	17.105725	optimal	17.105725	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R344	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R345	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R346	35.272742	optimal	35.272742	40.111078
cbmpy	VvuMBEL943_2022.xml	obj	R_R347	2.259285	optimal	0.0	4.838336
cbmpy	VvuMBEL943_2022.xml	obj	R_R348	2.259285	optimal	-2.579051	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R349	0.0	optimal	0.0	2.579051
cbmpy	VvuMBEL943_2022.xml	obj	R_R350	2.579051	optimal	2.579051	2.579051
cbmpy	VvuMBEL943_2022.xml	obj	R_R351	18.59302	optimal	2.579051	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R352	37.532027	optimal	37.532027	40.111078
cbmpy	VvuMBEL943_2022.xml	obj	R_R353	4.838336	optimal	2.259285	4.838336
cbmpy	VvuMBEL943_2022.xml	obj	R_R354	0.0	optimal	-2.579051	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R355	0.0	optimal	0.0	2.579051
cbmpy	VvuMBEL943_2022.xml	obj	R_R356	-37.997457	optimal	-1000.0	15.918723
cbmpy	VvuMBEL943_2022.xml	obj	R_R357	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R358	1000.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R359	0.0	optimal	0.0	15.918723
cbmpy	VvuMBEL943_2022.xml	obj	R_R360	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R361	53.91618	optimal	-2.579051	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R362	2.579051	optimal	0.0	2.579051
cbmpy	VvuMBEL943_2022.xml	obj	R_R363	0.0	optimal	0.0	2.579051
cbmpy	VvuMBEL943_2022.xml	obj	R_R364	0.0	optimal	0.0	4.838336
cbmpy	VvuMBEL943_2022.xml	obj	R_R365	-2.579051	optimal	-2.579051	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R366	0.0	optimal	0.0	18.59302
cbmpy	VvuMBEL943_2022.xml	obj	R_R367	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R368	0.0	optimal	0.0	18.59302
cbmpy	VvuMBEL943_2022.xml	obj	R_R369	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R370	0.0	optimal	0.0	18.59302
cbmpy	VvuMBEL943_2022.xml	obj	R_R371	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R372	0.0	optimal	0.0	18.59302
cbmpy	VvuMBEL943_2022.xml	obj	R_R373	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R374	16.013968	optimal	0.0	18.59302
cbmpy	VvuMBEL943_2022.xml	obj	R_R375	0.0	optimal	0.0	997.420949
cbmpy	VvuMBEL943_2022.xml	obj	R_R376	0.0	optimal	0.0	18.59302
cbmpy	VvuMBEL943_2022.xml	obj	R_R377	53.91618	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R378	0.0	optimal	0.0	18.59302
cbmpy	VvuMBEL943_2022.xml	obj	R_R379	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R380	0.0	optimal	0.0	18.59302
cbmpy	VvuMBEL943_2022.xml	obj	R_R381	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R382	0.0	optimal	0.0	18.59302
cbmpy	VvuMBEL943_2022.xml	obj	R_R383	0.0	optimal	0.0	982.894275
cbmpy	VvuMBEL943_2022.xml	obj	R_R384	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R385	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R386	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R387	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R388	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R389	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R390	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R391	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R392	0.0	optimal	0.0	15.918723
cbmpy	VvuMBEL943_2022.xml	obj	R_R393	0.0	optimal	0.0	15.918723
cbmpy	VvuMBEL943_2022.xml	obj	R_R394	0.0	optimal	0.0	2.579051
cbmpy	VvuMBEL943_2022.xml	obj	R_R395	-37.997457	optimal	-1000.0	15.918723
cbmpy	VvuMBEL943_2022.xml	obj	R_R396	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R397	0.0	optimal	0.0	958.673481
cbmpy	VvuMBEL943_2022.xml	obj	R_R398	0.0	optimal	0.0	3.819484
cbmpy	VvuMBEL943_2022.xml	obj	R_R399	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R400	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R401	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R402	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R403	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R404	-58.993732	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R405	58.993732	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R406	24.724304	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R407	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R408	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R409	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R410	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R411	0.0	optimal	0.0	976.776681
cbmpy	VvuMBEL943_2022.xml	obj	R_R412	387.20564	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R413	0.471407	optimal	0.471407	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R414	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R415	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R416	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R417	-1000.0	optimal	-1000.0	997.589942
cbmpy	VvuMBEL943_2022.xml	obj	R_R418	997.589942	optimal	-1000.0	997.589942
cbmpy	VvuMBEL943_2022.xml	obj	R_R419	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R420	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R421	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R422	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R423	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R424	197.788076	optimal	-1000.0	899.420596
cbmpy	VvuMBEL943_2022.xml	obj	R_R425	178.450643	optimal	-1000.0	972.389714
cbmpy	VvuMBEL943_2022.xml	obj	R_R426	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R427	0.0	optimal	-1000.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R428	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R429	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R430	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R431	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R432	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R433	771.306978	optimal	-1000.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R434	1.099647	optimal	1.099647	921.248964
cbmpy	VvuMBEL943_2022.xml	obj	R_R435	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R436	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R437	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R438	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R439	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R440	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R441	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R442	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R443	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R444	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R445	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R446	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R447	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R448	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R449	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R450	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R451	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R452	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R453	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R454	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R455	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R456	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R457	1.171288	optimal	1.171288	1.171288
cbmpy	VvuMBEL943_2022.xml	obj	R_R458	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R459	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R460	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R461	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R462	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R463	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R464	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R465	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R466	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R467	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R468	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R469	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R470	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R471	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R472	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R473	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R474	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R475	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R476	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R477	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R478	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R479	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R480	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R481	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R482	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R483	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R484	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R485	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R486	-0.471407	optimal	-1000.0	999.528593
cbmpy	VvuMBEL943_2022.xml	obj	R_R487	0.0	optimal	0.0	1000.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R488	0.0	optimal	0.0	920.149318
cbmpy	VvuMBEL943_2022.xml	obj	R_R489	0.0	optimal	0.0	920.149318
cbmpy	VvuMBEL943_2022.xml	obj	R_R490	0.0	optimal	0.0	920.149318
cbmpy	VvuMBEL943_2022.xml	obj	R_R491	0.0	optimal	0.0	920.149318
cbmpy	VvuMBEL943_2022.xml	obj	R_R492	0.0	optimal	0.0	692.935618
cbmpy	VvuMBEL943_2022.xml	obj	R_R493	0.0	optimal	0.0	692.935618
cbmpy	VvuMBEL943_2022.xml	obj	R_R494	0.0	optimal	0.0	692.935618
cbmpy	VvuMBEL943_2022.xml	obj	R_R495	0.0	optimal	0.0	692.935618
cbmpy	VvuMBEL943_2022.xml	obj	R_R496	0.0	optimal	0.0	692.935618
cbmpy	VvuMBEL943_2022.xml	obj	R_R497	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R498	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R499	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R500	2.410058	optimal	2.410058	2.410058
cbmpy	VvuMBEL943_2022.xml	obj	R_R501	0.0	optimal	0.0	2.410058
cbmpy	VvuMBEL943_2022.xml	obj	R_R502	2.410058	optimal	0.0	2.410058
cbmpy	VvuMBEL943_2022.xml	obj	R_R503	2.410058	optimal	2.410058	2.410058
cbmpy	VvuMBEL943_2022.xml	obj	R_R504	2.410058	optimal	2.410058	2.410058
cbmpy	VvuMBEL943_2022.xml	obj	R_R505	2.410058	optimal	2.410058	2.410058
cbmpy	VvuMBEL943_2022.xml	obj	R_R506	2.410058	optimal	2.410058	2.410058
cbmpy	VvuMBEL943_2022.xml	obj	R_R507	0.0	optimal	0.0	-0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R508	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R509	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R510	0.0	optimal	0.0	0.0
cbmpy	VvuMBEL943_2022.xml	obj	R_R511	0.0	optimal	0.0	0.0
