software	model	objective	reaction	status	value
cbmpy	iDK1463.xml	obj	R_AMPEP14	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPEP22	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPEP23	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPEP24	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPEP26	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPEP27	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPEP29	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPEP32	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPEP5	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPEP8	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPMS2	optimal	0.0
cbmpy	iDK1463.xml	obj	R_AMPN	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPNTAT	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPTASECG	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPTASEPG	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AMPtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ANHGMtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ANHMK	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ANPRT	optimal	0.0
cbmpy	iDK1463.xml	obj	R_ANS	optimal	0.0
cbmpy	iDK1463.xml	obj	R_AOBUTDs	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AOXSr	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AOXSr2	optimal	0.0
cbmpy	iDK1463.xml	obj	R_AP4AH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AP4AS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AP5AH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APCS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APG3PAT120	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APG3PAT140	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APG3PAT141	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APG3PAT160	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APG3PAT161	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APG3PAT180	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APG3PAT181	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APH120	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APH140	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APH141	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APH160	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APH161	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APH180	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APH181	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APPLDHr	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_APRAUR	optimal	0.0
cbmpy	iDK1463.xml	obj	R_ARABDI	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARAI	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBTNR1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBTNR2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBTNR3	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBTNabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBTNexs	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBTNtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBTNtonex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBTNtpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBTptspp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBTtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBt2rpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBt3ipp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARBtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARGAGMt7pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARGDC	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARGDCpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARGDr	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARGSL	optimal	0.0
cbmpy	iDK1463.xml	obj	R_ARGSS	optimal	0.0
cbmpy	iDK1463.xml	obj	R_ARGTRS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARGabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARGt3pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARGtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARHGDx	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ARMEPNS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASAD	optimal	0.0
cbmpy	iDK1463.xml	obj	R_ASCBPL	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASCBptspp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASCBtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASNN	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASNNpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASNS1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASNS2	optimal	0.878403
cbmpy	iDK1463.xml	obj	R_ASNTRS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASNabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASNt2rpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASNtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASO3tex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASP1DC	optimal	0.0
cbmpy	iDK1463.xml	obj	R_ASPCT	optimal	0.0
cbmpy	iDK1463.xml	obj	R_ASPK	optimal	0.0
cbmpy	iDK1463.xml	obj	R_ASPO3	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPO4	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPO5	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPO6	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPT	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPTA	optimal	0.0
cbmpy	iDK1463.xml	obj	R_ASPTRS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPt2_2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPt2_3pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPt2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPt2pp_copy1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASPtpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ASR	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_AST	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ATHRDHr	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ATPHs	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_ATPM	optimal	0.956782
cbmpy	iDK1463.xml	obj	R_ATPPRT	optimal	0.0
cbmpy	iDK1463.xml	obj	R_ATPS4rpp	optimal	0.313876
cbmpy	iDK1463.xml	obj	R_BALAt2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BALAtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BDH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BETALDHx	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BETALDHy	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BGLA1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BIOMASS_Ec_iDK1463_core_59p80M	optimal	0.0
cbmpy	iDK1463.xml	obj	R_BMOCOS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BMOGDS1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BMOGDS2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BPNT	optimal	-0.0
cbmpy	iDK1463.xml	obj	R_BSORx	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BSORy	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BTNt2ipp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BTNtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BTS5	optimal	0.0
cbmpy	iDK1463.xml	obj	R_BUTCT	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BUTSO3abcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BUTSO3tex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BUTtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BWCOGDS1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BWCOGDS2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_BWCOS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CA2t3pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CA2tex	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CADVtpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CAT	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CAt6pp	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CBIAT	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CBItonex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CBIuabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CBL1abcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CBL1tonex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CBLAT	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CBMD	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CBMKr	optimal	0.870403
cbmpy	iDK1463.xml	obj	R_CBPS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CCGS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CD2abcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CD2t3pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CD2tex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CD2tpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CDAPPA120	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CDAPPA140	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CDAPPA141	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CDAPPA160	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CDAPPA161	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CDAPPA180	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CDAPPA181	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CDGR	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CDGS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CDGUNPD	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CDPMEK	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CDPPH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CELLB6PH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CELLBpts	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CFAS160E	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CFAS160G	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CFAS180E	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CFAS180G	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CGLYabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CGLYtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CH4t2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CH4tex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CHITOBpts	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CHITPH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CHLabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CHLt2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CHLt3pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CHLtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CHOLATEtpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CHOLD	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CHOLID	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CHORM	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CHORS	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CHRPL	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CHTBSptspp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CHTBStex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CITL	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CITt3pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CITtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLB6PH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLBtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLBtpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLIPAabctex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNH120pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNH140pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNH141pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNH160pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNH161pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNH180pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNH181pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNS120pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNS140pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNS141pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNS160pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNS161pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNS180pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLPNS181pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CLt3_2pp	optimal	0.880325
cbmpy	iDK1463.xml	obj	R_CLtex	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CLtipp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CMPN	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CMPtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CMtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CMtpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CO2tex	optimal	0.625668
cbmpy	iDK1463.xml	obj	R_CO2tpp	optimal	0.761962
cbmpy	iDK1463.xml	obj	R_COBALT2abcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_COBALT2t3pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_COBALT2tex	optimal	0.0
cbmpy	iDK1463.xml	obj	R_COBALT2tpp	optimal	0.0
cbmpy	iDK1463.xml	obj	R_COLIPAKpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_COLIPAPabctex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_COLIPAabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_COLIPAabctex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CPGNR1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CPGNR2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CPGNR3	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CPGNUtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CPGNUtpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CPGNabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CPGNexs	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CPH4S	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CPL	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CPMPS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CPPPGO	optimal	0.880309
cbmpy	iDK1463.xml	obj	R_CPPPGO2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNBTCT	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNCAL2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNCAR	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNCBCT	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNCDH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNDCAL2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNDabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNDt2rpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNDtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNt2rpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNt7pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNt8pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CRNtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CS	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CS1tex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CSND	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CSNt2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CSNtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTBTCAL2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTBTabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTBTt2rpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTECOAI6	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTECOAI6_copy1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTECOAI6_copy2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTECOAI7	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTECOAI7_copy1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTECOAI7_copy2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTECOAI8	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTECOAI8_copy1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTECOAI8_copy2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CTPS2	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CU1Opp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CU1abcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CU2abcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CU2tex	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CU2tpp	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CUt2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CUt3	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CUtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CXSAMS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYANST	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYANSTpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYANtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYNTt2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYNTtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSDDS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSDS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSDabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSDtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSIabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSItex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSItpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSS	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CYSSADS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSTA	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSTL	optimal	0.0
cbmpy	iDK1463.xml	obj	R_CYSTRS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSabc2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYSabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYStex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYStpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYTBD2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYTBDpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYTBO3_4pp	optimal	0.711979
cbmpy	iDK1463.xml	obj	R_CYTD	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYTDH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYTDK1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYTDK2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYTDt2pp_copy1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYTDt2pp_copy2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYTDtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_CYTK1	optimal	0.876001
cbmpy	iDK1463.xml	obj	R_CYTK2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_D5KGPA	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAAD	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DADA	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DADK	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DADK_copy1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DADK_copy2	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DADNt2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DADNtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAGK120	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAGK140	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAGK141	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAGK160	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAGK161	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAGK180	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAGK181	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DALAt2pp	optimal	0.880164
cbmpy	iDK1463.xml	obj	R_DALAtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAMPtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAPAL	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAPDC	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DAPE	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DAPabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DAPtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DARBabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DARBt2rpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DARBt3ipp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DARBtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DASYN120	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DASYN140	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DASYN141	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DASYN160	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DASYN161	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DASYN180	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DASYN181	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DATPHs	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DB4PS	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DBTS	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DC6PDA	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DC6PH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DCAtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DCMPtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DCTPD	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DCYTD	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DCYTt2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DCYTtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DDCAt2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DDCAtexi	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DDGALK	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DDGLCNt2rpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DDGLCNtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DDGLK	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DDPA	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DDPGALA	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DGK1	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DGMPtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DGSNt2pp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DGSNtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DGUNC	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHACOAH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHAD1	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DHAD2	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DHAPT	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHAtex	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHAtpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHBD	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHBS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHBSH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHBSZ3FEabcpp	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHDPRy	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DHDPS	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DHFR	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DHFS	optimal	0.0
cbmpy	iDK1463.xml	obj	R_DHGLYH	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHMPTR	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHNAOT4	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHNCOAS	optimal	0.880331
cbmpy	iDK1463.xml	obj	R_DHNCOAT	optimal	0.880331
